# TEST CONFIGURATION BEGIN
# File Stream: filename: ch_Z_lagged3.csv  -  n_targets: 1
# [ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10] Pipeline: ArbitratedEnsemble: - ensemble_size: 10 - meta_error_metric: MAPE
# Prequential Evaluator: n_wait: 1 - max_samples: 3000000 - max_time: 10000000 - output_file: ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10.csv - batch_size: 1 - pretrain_size: 10 - task_type: regression - show_plot: False - metrics: ['mean_square_error', 'true_vs_predicted']
# TEST CONFIGURATION END
id,mean_mse_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10],current_mse_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10],true_value,predicted_value_[ch_Z_lagged3_ADE_WEIGHTED_MAPE_SIZE_10]
3958,0.040843,0.033437,-0.011460,-0.194317
3959,0.040835,0.008728,-0.001830,0.091592
3960,0.040844,0.077211,-0.261159,0.016709
3961,0.040837,0.009635,-0.364718,-0.266557
3962,0.040828,0.005814,-0.295030,-0.371278
3963,0.040830,0.050805,-0.457877,-0.232478
3964,0.040822,0.009259,-0.574710,-0.478487
3965,0.040812,0.000353,-0.424118,-0.442900
3966,0.040811,0.037871,-0.173537,-0.368141
3967,0.040805,0.016872,0.074364,-0.055530
3968,0.040795,0.001630,0.071264,0.111637
3969,0.040795,0.041265,-0.105824,0.097315
3970,0.040789,0.017235,-0.256149,-0.124867
3971,0.040781,0.006187,-0.410337,-0.331680
3972,0.040772,0.005862,-0.280380,-0.356943
3973,0.040776,0.058561,0.006426,-0.235568
3974,0.040766,0.000694,-0.000603,0.025745
3975,0.040756,0.001081,-0.036721,-0.069597
3976,0.040748,0.007411,0.017428,-0.068656
3977,0.040738,0.001589,0.006535,-0.033330
3978,0.040729,0.005397,0.033937,-0.039526
3979,0.040720,0.004089,0.054763,-0.009186
3980,0.040712,0.009869,0.122499,0.023156
3981,0.040706,0.015296,0.219248,0.095573
3982,0.040696,0.003670,0.222579,0.283158
3983,0.040686,0.001266,0.181583,0.217158
3984,0.040682,0.022749,-0.014754,0.136074
3985,0.040673,0.003933,-0.039132,-0.101848
3986,0.040677,0.057592,0.234873,-0.005111
3987,0.040667,0.000005,0.214012,0.216242
3988,0.040658,0.004038,0.104722,0.168265
3989,0.040654,0.025993,0.237851,0.076626
3990,0.040645,0.003467,0.338094,0.279217
3991,0.040643,0.035664,0.442642,0.253793
3992,0.040636,0.012294,0.534313,0.423437
3993,0.040626,0.000091,0.485160,0.494683
3994,0.040616,0.000185,0.440343,0.453930
3995,0.040606,0.000531,0.442056,0.419015
3996,0.040598,0.007696,0.501686,0.413960
3997,0.040593,0.021066,0.606700,0.461557
3998,0.040588,0.022002,0.681411,0.533081
3999,0.040581,0.010881,0.719424,0.615113
4000,0.040575,0.018371,0.576921,0.712462
4001,0.040568,0.011654,0.424911,0.532863
4002,0.040558,0.003549,0.527844,0.468274
4003,0.040551,0.009051,0.608703,0.513566
4004,0.040543,0.011435,0.641202,0.534269
4005,0.040534,0.001958,0.650770,0.606526
4006,0.040526,0.008343,0.526488,0.617828
4007,0.040520,0.019727,0.569418,0.428964
4008,0.040510,0.000577,0.563636,0.587665
4009,0.040506,0.021476,0.347124,0.493672
4010,0.040496,0.002312,0.399735,0.351650
4011,0.040486,0.000553,0.448995,0.472515
4012,0.040495,0.075129,0.183925,0.458022
4013,0.040493,0.035051,-0.094779,0.092441
4014,0.040489,0.021376,-0.223466,-0.077261
4015,0.040479,0.000104,-0.242148,-0.252368
4016,0.040470,0.004842,-0.382288,-0.312700
4017,0.040464,0.017573,-0.486598,-0.354036
4018,0.040454,0.001754,-0.416487,-0.458368
4019,0.040449,0.019731,-0.456835,-0.316367
4020,0.040439,0.000255,-0.433138,-0.449109
4021,0.040430,0.003723,-0.462311,-0.401297
4022,0.040432,0.048561,-0.677686,-0.457322
4023,0.040424,0.007203,-0.589624,-0.674492
4024,0.040414,0.000100,-0.498017,-0.488006
4025,0.040409,0.022281,-0.646117,-0.496848
4026,0.040399,0.000373,-0.652106,-0.671410
4027,0.040397,0.031931,-0.664885,-0.486193
4028,0.040388,0.005188,-0.759265,-0.687235
4029,0.040379,0.001652,-0.807182,-0.766543
4030,0.040369,0.000031,-0.782546,-0.788138
4031,0.040360,0.004468,-0.695164,-0.762006
4032,0.040350,0.000762,-0.598918,-0.626527
4033,0.040341,0.005021,-0.457271,-0.528133
4034,0.040331,0.000010,-0.497135,-0.500327
4035,0.040324,0.010100,-0.540077,-0.439579
4036,0.040320,0.025913,-0.278902,-0.439877
4037,0.040310,0.000549,-0.244067,-0.267504
4038,0.040302,0.006251,-0.341200,-0.262140
4039,0.040328,0.144956,-0.001140,-0.381871
4040,0.040334,0.065074,0.320744,0.065647
4041,0.040326,0.010263,0.180291,0.281599
4042,0.040317,0.002951,0.076523,0.130850
4043,0.040312,0.020290,0.193301,0.050857
4044,0.040316,0.056033,0.051644,0.288356
4045,0.040308,0.007107,-0.103310,-0.019007
4046,0.040298,0.000002,-0.093779,-0.092304
4047,0.040313,0.103859,-0.392919,-0.070647
4048,0.040305,0.006988,-0.452390,-0.368796
4049,0.040333,0.153283,-0.004931,-0.396445
4050,0.040332,0.034875,0.220634,0.033887
4051,0.040328,0.023816,0.362917,0.208594
4052,0.040319,0.006539,0.325887,0.406753
4053,0.040338,0.115876,-0.046862,0.293544
4054,0.040328,0.000060,0.013162,0.020892
4055,0.040320,0.007896,0.246824,0.157962
4056,0.040310,0.001131,0.219643,0.253279
4057,0.040314,0.055850,0.423813,0.187488
4058,0.040322,0.069976,0.704173,0.439643
4059,0.040313,0.005678,0.814405,0.739054
4060,0.040317,0.055743,0.975221,0.739121
4061,0.040309,0.006970,1.016985,0.933500
4062,0.040299,0.000417,0.971462,0.991890
4063,0.040289,0.001182,1.040913,1.075295
4064,0.040287,0.032903,0.958534,1.139927
4065,0.040280,0.008918,0.941290,1.035727
4066,0.040287,0.069998,1.246089,0.981518
4067,0.040281,0.016030,1.363861,1.237251
4068,0.040271,0.000177,1.242634,1.229321
4069,0.040266,0.018731,1.106159,1.243021
4070,0.040259,0.013030,0.882963,0.997112
4071,0.040253,0.016637,0.657985,0.786971
4072,0.040255,0.047534,0.446905,0.664927
4073,0.040247,0.008083,0.346377,0.436282
4074,0.040238,0.002208,0.429320,0.382335
4075,0.040229,0.002957,0.509816,0.455434
4076,0.040223,0.016627,0.584620,0.455673
4077,0.040213,0.000903,0.512288,0.542333
4078,0.040227,0.095727,0.125543,0.434941
4079,0.040232,0.062578,-0.144292,0.105864
4080,0.040224,0.006311,-0.047862,-0.127302
4081,0.040215,0.005233,0.007110,-0.065233
4082,0.040213,0.032441,-0.184307,-0.004194
4083,0.040216,0.052099,-0.495161,-0.266910
4084,0.040219,0.052538,-0.689794,-0.460582
4085,0.040214,0.020287,-0.679961,-0.537527
4086,0.040238,0.135120,-0.874272,-0.506684
4087,0.040261,0.135530,-1.189505,-0.821361
4088,0.040252,0.001521,-1.168270,-1.129268
4089,0.040267,0.102317,-0.907442,-1.227312
4090,0.040262,0.020259,-0.673253,-0.815586
4091,0.040264,0.049247,-0.797919,-0.576001
4092,0.040309,0.223960,-1.142757,-0.669513
4093,0.040301,0.008156,-1.191590,-1.101278
4094,0.040296,0.017108,-1.051690,-1.182487
4095,0.040300,0.059757,-1.186864,-0.942412
4096,0.040319,0.118737,-1.506212,-1.161630
4097,0.040310,0.000537,-1.421462,-1.444638
4098,0.040300,0.001583,-1.229895,-1.269678
4099,0.040295,0.019051,-1.325129,-1.187102
4100,0.040290,0.018283,-1.192193,-1.327408
4101,0.040298,0.075417,-0.907023,-1.181645
4102,0.040288,0.000173,-0.809391,-0.822554
4103,0.040286,0.031730,-0.910492,-0.732364
4104,0.040290,0.056598,-1.104350,-0.866446
4105,0.040282,0.005397,-1.023627,-1.097092
4106,0.040282,0.042286,-0.814835,-1.020471
4107,0.040275,0.008279,-0.676168,-0.767156
4108,0.040265,0.002599,-0.524139,-0.575119
4109,0.040257,0.004861,-0.514093,-0.444374
4110,0.040247,0.000504,-0.582532,-0.560079
4111,0.040267,0.120969,-0.843517,-0.495711
4112,0.040293,0.149706,-1.209787,-0.822868
4113,0.040284,0.000066,-1.095542,-1.103678
4114,0.040303,0.120240,-0.694674,-1.041430
4115,0.040318,0.100787,-0.340432,-0.657901
4116,0.040348,0.166102,-0.036085,-0.443641
4117,0.040342,0.013432,0.110980,-0.004915
4118,0.040335,0.012003,0.133111,0.023553
4119,0.040329,0.014712,0.039926,0.161219
4120,0.040319,0.002128,0.058073,0.011939
4121,0.040321,0.048256,0.264945,0.045271
4122,0.040334,0.092318,0.549619,0.245780
4123,0.040391,0.275434,0.996848,0.472030
4124,0.040390,0.035298,1.043257,0.855379
